work_year,salary_in_usd,rn,cumulative_salary
2022,35590,113,10705847
2022,100000,114,10767071
2022,165000,115,10814071
2022,52396,116,10746467
2022,40000,117,10648117
2022,86703,118,10713151
2022,48000,119,10349151
2022,122346,120,10408771
2022,69336,121,10428839
2022,135000,122,10458839
2022,78000,123,10445602
2022,141300,124,10524176
2022,102100,125,10584079
2022,205300,126,10736187
2022,140400,127,10846836
2022,176000,128,10949836
2022,144000,129,11043836
2022,205300,130,11239670
2022,140400,131,11330424
2022,140000,132,11370424
2022,210000,133,11500424
2022,140000,134,11557924
2022,210000,135,11617924
2022,140000,136,11682150
2022,210000,137,11878750
2022,140000,138,11899691
2022,230000,139,12126832
2022,150000,140,12236794
2022,210000,141,12441115
2022,160000,142,12510381
2022,130000,143,12493381
2022,183228,105,10186975
2022,91614,106,10198756
2022,185100,107,10348121
2022,200000,108,10496800
2022,120000,109,10576319
2022,230000,110,10766403
2022,100000,111,10797975
2022,100000,112,10852215
2022,35590,113,10810847
2022,100000,114,10805847
2022,165000,115,10932071
2022,52396,116,10866467
2022,40000,117,10786467
2022,86703,118,10734820
2022,48000,119,10761151
2022,122346,120,10471497
2022,69336,121,10478107
2022,135000,122,10563839
2022,78000,123,10536839
2022,141300,124,10586902
2022,102100,125,10626276
2022,205300,126,10789379
2022,140400,127,10876587
2022,176000,128,11022836
2022,144000,129,11093836
2022,205300,130,11249136
2022,140400,131,11380070
2022,140000,132,11470424
2022,210000,133,11580424
2022,140000,134,11640424
2022,210000,135,11767924
2022,140000,136,11757924
2022,210000,137,11892150
2022,140000,138,12018750
2022,230000,139,12129691
2022,150000,140,12276832
2022,210000,141,12446794
2022,160000,142,12601115
2022,130000,143,12640381
2022,91614,106,10278589
2022,185100,107,10383856
2022,200000,108,10548121
2022,120000,109,10616800
2022,230000,110,10806319
2022,100000,111,10866403
2022,100000,112,10897975
2022,35590,113,10887805
2022,100000,114,10910847
2022,165000,115,10970847
2022,52396,116,10984467
2022,40000,117,10906467
2022,86703,118,10873170
2022,48000,119,10782820
2022,122346,120,10883497
2022,69336,121,10540833
2022,135000,122,10613107
2022,78000,123,10641839
2022,141300,124,10678139
2022,102100,125,10689002
2022,205300,126,10831576
2022,140400,127,10929779
2022,176000,128,11052587
2022,144000,129,11166836
2022,205300,130,11299136
2022,140400,131,11389536
2022,140000,132,11520070
2022,210000,133,11680424
2022,140000,134,11720424
2022,210000,135,11850424
2022,140000,136,11907924
2022,210000,137,11967924
2022,140000,138,12032150
2022,230000,139,12248750
2022,150000,140,12279691
2022,210000,141,12486832
2022,160000,142,12606794
2022,130000,143,12731115
2022,185100,107,10463689
2022,200000,108,10583856
2022,120000,109,10668121
2022,230000,110,10846800
2022,100000,111,10906319
2022,100000,112,10966403
2022,35590,113,10933565
2022,100000,114,10987805
2022,165000,115,11075847
2022,52396,116,11023243
2022,40000,117,11024467
2022,86703,118,10993170
2022,48000,119,10921170
2022,122346,120,10905166
2022,69336,121,10952833
2022,135000,122,10675833
2022,78000,123,10691107
2022,141300,124,10783139
2022,102100,125,10780239
2022,205300,126,10894302
2022,140400,127,10971976
2022,176000,128,11105779
2022,144000,129,11196587
2022,205300,130,11372136
2022,140400,131,11439536
2022,140000,132,11529536
2022,210000,133,11730070
2022,140000,134,11820424
2022,210000,135,11930424
2022,140000,136,11990424
2022,210000,137,12117924
2022,140000,138,12107924
2022,230000,139,12262150
2022,150000,140,12398750
2022,210000,141,12489691
2022,160000,142,12646832
2022,130000,143,12736794
2022,200000,108,10663689
2022,120000,109,10703856
2022,230000,110,10898121
2022,100000,111,10946800
2022,100000,112,11006319
2022,35590,113,11001993
2022,100000,114,11033565
2022,165000,115,11152805
2022,52396,116,11128243
2022,40000,117,11063243
2022,86703,118,11111170
2022,48000,119,11041170
2022,122346,120,11043516
2022,69336,121,10974502
2022,135000,122,11087833
2022,78000,123,10753833
2022,141300,124,10832407
2022,102100,125,10885239
2022,205300,126,10985539
2022,140400,127,11034702
2022,176000,128,11147976
2022,144000,129,11249779
2022,205300,130,11401887
2022,140400,131,11512536
2022,140000,132,11579536
2022,210000,133,11739536
2022,140000,134,11870070
2022,210000,135,12030424
2022,140000,136,12070424
2022,210000,137,12200424
2022,140000,138,12257924
2022,230000,139,12337924
2022,150000,140,12412150
2022,210000,141,12608750
2022,160000,142,12649691
2022,130000,143,12776832
2022,120000,109,10783689
2022,230000,110,10933856
2022,100000,111,10998121
2022,100000,112,11046800
2022,35590,113,11041909
2022,100000,114,11101993
2022,165000,115,11198565
2022,52396,116,11205201
2022,40000,117,11168243
2022,86703,118,11149946
2022,48000,119,11159170
2022,122346,120,11163516
2022,69336,121,11112852
2022,135000,122,11109502
2022,78000,123,11165833
2022,141300,124,10895133
2022,102100,125,10934507
2022,205300,126,11090539
2022,140400,127,11125939
2022,176000,128,11210702
2022,144000,129,11291976
2022,205300,130,11455079
2022,140400,131,11542287
2022,140000,132,11652536
2022,210000,133,11789536
2022,140000,134,11879536
2022,210000,135,12080070
2022,140000,136,12170424
2022,210000,137,12280424
2022,140000,138,12340424
2022,230000,139,12487924
2022,150000,140,12487924
2022,210000,141,12622150
2022,160000,142,12768750
2022,130000,143,12779691
2022,230000,110,11013689
2022,100000,111,11033856
2022,100000,112,11098121
2022,35590,113,11082390
2022,100000,114,11141909
2022,165000,115,11266993
2022,52396,116,11250961
2022,40000,117,11245201
2022,86703,118,11254946
2022,48000,119,11197946
2022,122346,120,11281516
2022,69336,121,11232852
2022,135000,122,11247852
2022,78000,123,11187502
2022,141300,124,11307133
2022,102100,125,10997233
2022,205300,126,11139807
2022,140400,127,11230939
2022,176000,128,11301939
2022,144000,129,11354702
2022,205300,130,11497276
2022,140400,131,11595479
2022,140000,132,11682287
2022,210000,133,11862536
2022,140000,134,11929536
2022,210000,135,12089536
2022,140000,136,12220070
2022,210000,137,12380424
2022,140000,138,12420424
2022,230000,139,12570424
2022,150000,140,12637924
2022,210000,141,12697924
2022,160000,142,12782150
2022,130000,143,12898750
2022,100000,111,11113689
2022,100000,112,11133856
2022,35590,113,11133711
2022,100000,114,11182390
2022,165000,115,11306909
2022,52396,116,11319389
2022,40000,117,11290961
2022,86703,118,11331904
2022,48000,119,11302946
2022,122346,120,11320292
2022,69336,121,11350852
2022,135000,122,11367852
2022,78000,123,11325852
2022,141300,124,11328802
2022,102100,125,11409233
2022,205300,126,11202533
2022,140400,127,11280207
2022,176000,128,11406939
2022,144000,129,11445939
2022,205300,130,11560002
2022,140400,131,11637676
2022,140000,132,11735479
2022,210000,133,11892287
2022,140000,134,12002536
2022,210000,135,12139536
2022,140000,136,12229536
2022,210000,137,12430070
2022,140000,138,12520424
2022,230000,139,12650424
2022,150000,140,12720424
2022,210000,141,12847924
2022,160000,142,12857924
2022,130000,143,12912150
2022,100000,112,11213689
2022,35590,113,11169446
2022,100000,114,11233711
2022,165000,115,11347390
2022,52396,116,11359305
2022,40000,117,11359389
2022,86703,118,11377664
2022,48000,119,11379904
2022,122346,120,11425292
2022,69336,121,11389628
2022,135000,122,11485852
2022,78000,123,11445852
2022,141300,124,11467152
2022,102100,125,11430902
2022,205300,126,11614533
2022,140400,127,11342933
2022,176000,128,11456207
2022,144000,129,11550939
2022,205300,130,11651239
2022,140400,131,11700402
2022,140000,132,11777676
2022,210000,133,11945479
2022,140000,134,12032287
2022,210000,135,12212536
2022,140000,136,12279536
2022,210000,137,12439536
2022,140000,138,12570070
2022,230000,139,12750424
2022,150000,140,12800424
2022,210000,141,12930424
2022,160000,142,13007924
2022,130000,143,12987924
2022,35590,113,11249279
2022,100000,114,11269446
2022,165000,115,11398711
2022,52396,116,11399786
2022,40000,117,11399305
2022,86703,118,11446092
2022,48000,119,11425664
2022,122346,120,11502250
2022,69336,121,11494628
2022,135000,122,11524628
2022,78000,123,11563852
2022,141300,124,11587152
2022,102100,125,11569252
2022,205300,126,11636202
2022,140400,127,11754933
2022,176000,128,11518933
2022,144000,129,11600207
2022,205300,130,11756239
2022,140400,131,11791639
2022,140000,132,11840402
2022,210000,133,11987676
2022,140000,134,12085479
2022,210000,135,12242287
2022,140000,136,12352536
2022,210000,137,12489536
2022,140000,138,12579536
2022,230000,139,12800070
2022,150000,140,12900424
2022,210000,141,13010424
2022,160000,142,13090424
2022,130000,143,13137924
2022,100000,114,11349279
2022,165000,115,11434446
2022,52396,116,11451107
2022,40000,117,11439786
2022,86703,118,11486008
2022,48000,119,11494092
2022,122346,120,11548010
2022,69336,121,11571586
2022,135000,122,11629628
2022,78000,123,11602628
2022,141300,124,11705152
2022,102100,125,11689252
2022,205300,126,11774552
2022,140400,127,11776602
2022,176000,128,11930933
2022,144000,129,11662933
2022,205300,130,11805507
2022,140400,131,11896639
2022,140000,132,11931639
2022,210000,133,12050402
2022,140000,134,12127676
2022,210000,135,12295479
2022,140000,136,12382287
2022,210000,137,12562536
2022,140000,138,12629536
2022,230000,139,12809536
2022,150000,140,12950070
2022,210000,141,13110424
2022,160000,142,13170424
2022,130000,143,13220424
2022,165000,115,11514279
2022,52396,116,11486842
2022,40000,117,11491107
2022,86703,118,11526489
2022,48000,119,11534008
2022,122346,120,11616438
2022,69336,121,11617346
2022,135000,122,11706586
2022,78000,123,11707628
2022,141300,124,11743928
2022,102100,125,11807252
2022,205300,126,11894552
2022,140400,127,11914952
2022,176000,128,11952602
2022,144000,129,12074933
2022,205300,130,11868233
2022,140400,131,11945907
2022,140000,132,12036639
2022,210000,133,12141639
2022,140000,134,12190402
2022,210000,135,12337676
2022,140000,136,12435479
2022,210000,137,12592287
2022,140000,138,12702536
2022,230000,139,12859536
2022,150000,140,12959536
2022,210000,141,13160070
2022,160000,142,13270424
2022,130000,143,13300424
2022,52396,116,11566675
2022,40000,117,11526842
2022,86703,118,11577810
2022,48000,119,11574489
2022,122346,120,11656354
2022,69336,121,11685774
2022,135000,122,11752346
2022,78000,123,11784586
2022,141300,124,11848928
2022,102100,125,11846028
2022,205300,126,12012552
2022,140400,127,12034952
2022,176000,128,12090952
2022,144000,129,12096602
2022,205300,130,12280233
2022,140400,131,12008633
2022,140000,132,12085907
2022,210000,133,12246639
2022,140000,134,12281639
2022,210000,135,12400402
2022,140000,136,12477676
2022,210000,137,12645479
2022,140000,138,12732287
2022,230000,139,12932536
2022,150000,140,13009536
2022,210000,141,13169536
2022,160000,142,13320070
2022,130000,143,13400424
2022,40000,117,11606675
2022,86703,118,11613545
2022,48000,119,11625810
2022,122346,120,11696835
2022,69336,121,11725690
2022,135000,122,11820774
2022,78000,123,11830346
2022,141300,124,11925886
2022,102100,125,11951028
2022,205300,126,12051328
2022,140400,127,12152952
2022,176000,128,12210952
2022,144000,129,12234952
2022,205300,130,12301902
2022,140400,131,12420633
2022,140000,132,12148633
2022,210000,133,12295907
2022,140000,134,12386639
2022,210000,135,12491639
2022,140000,136,12540402
2022,210000,137,12687676
2022,140000,138,12785479
2022,230000,139,12962287
2022,150000,140,13082536
2022,210000,141,13219536
2022,160000,142,13329536
2022,130000,143,13450070
2022,86703,118,11693378
2022,48000,119,11661545
2022,122346,120,11748156
2022,69336,121,11766171
2022,135000,122,11860690
2022,78000,123,11898774
2022,141300,124,11971646
2022,102100,125,12027986
2022,205300,126,12156328
2022,140400,127,12191728
2022,176000,128,12328952
2022,144000,129,12354952
2022,205300,130,12440252
2022,140400,131,12442302
2022,140000,132,12560633
2022,210000,133,12358633
2022,140000,134,12435907
2022,210000,135,12596639
2022,140000,136,12631639
2022,210000,137,12750402
2022,140000,138,12827676
2022,230000,139,13015479
2022,150000,140,13112287
2022,210000,141,13292536
2022,160000,142,13379536
2022,130000,143,13459536
2022,48000,119,11741378
2022,122346,120,11783891
2022,69336,121,11817492
2022,135000,122,11901171
2022,78000,123,11938690
2022,141300,124,12040074
2022,102100,125,12073746
2022,205300,126,12233286
2022,140400,127,12296728
2022,176000,128,12367728
2022,144000,129,12472952
2022,205300,130,12560252
2022,140400,131,12580652
2022,140000,132,12582302
2022,210000,133,12770633
2022,140000,134,12498633
2022,210000,135,12645907
2022,140000,136,12736639
2022,210000,137,12841639
2022,140000,138,12890402
2022,230000,139,13057676
2022,150000,140,13165479
2022,210000,141,13322287
2022,160000,142,13452536
2022,130000,143,13509536
2022,122346,120,11863724
2022,69336,121,11853227
2022,135000,122,11952492
2022,78000,123,11979171
2022,141300,124,12079990
2022,102100,125,12142174
2022,205300,126,12279046
2022,140400,127,12373686
2022,176000,128,12472728
2022,144000,129,12511728
2022,205300,130,12678252
2022,140400,131,12700652
2022,140000,132,12720652
2022,210000,133,12792302
2022,140000,134,12910633
2022,210000,135,12708633
2022,140000,136,12785907
2022,210000,137,12946639
2022,140000,138,12981639
2022,230000,139,13120402
2022,150000,140,13207676
2022,210000,141,13375479
2022,160000,142,13482287
2022,130000,143,13582536
2022,69336,121,11933060
2022,135000,122,11988227
2022,78000,123,12030492
2022,141300,124,12120471
2022,102100,125,12182090
2022,205300,126,12347474
2022,140400,127,12419446
2022,176000,128,12549686
2022,144000,129,12616728
2022,205300,130,12717028
2022,140400,131,12818652
2022,140000,132,12840652
2022,210000,133,12930652
2022,140000,134,12932302
2022,210000,135,13120633
2022,140000,136,12848633
2022,210000,137,12995907
2022,140000,138,13086639
2022,230000,139,13211639
2022,150000,140,13270402
2022,210000,141,13417676
2022,160000,142,13535479
2022,130000,143,13612287
2022,135000,122,12068060
2022,78000,123,12066227
2022,141300,124,12171792
2022,102100,125,12222571
2022,205300,126,12387390
2022,140400,127,12487874
2022,176000,128,12595446
2022,144000,129,12693686
2022,205300,130,12822028
2022,140400,131,12857428
2022,140000,132,12958652
2022,210000,133,13050652
2022,140000,134,13070652
2022,210000,135,13142302
2022,140000,136,13260633
2022,210000,137,13058633
2022,140000,138,13135907
2022,230000,139,13316639
2022,150000,140,13361639
2022,210000,141,13480402
2022,160000,142,13577676
2022,130000,143,13665479
2022,78000,123,12146060
2022,141300,124,12207527
2022,102100,125,12273892
2022,205300,126,12427871
2022,140400,127,12527790
2022,176000,128,12663874
2022,144000,129,12739446
2022,205300,130,12898986
2022,140400,131,12962428
2022,140000,132,12997428
2022,210000,133,13168652
2022,140000,134,13190652
2022,210000,135,13280652
2022,140000,136,13282302
2022,210000,137,13470633
2022,140000,138,13198633
2022,230000,139,13365907
2022,150000,140,13466639
2022,210000,141,13571639
2022,160000,142,13640402
2022,130000,143,13707676
2022,141300,124,12287360
2022,102100,125,12309627
2022,205300,126,12479192
2022,140400,127,12568271
2022,176000,128,12703790
2022,144000,129,12807874
2022,205300,130,12944746
2022,140400,131,13039386
2022,140000,132,13102428
2022,210000,133,13207428
2022,140000,134,13308652
2022,210000,135,13400652
2022,140000,136,13420652
2022,210000,137,13492302
2022,140000,138,13610633
2022,230000,139,13428633
2022,150000,140,13515907
2022,210000,141,13676639
2022,160000,142,13731639
2022,130000,143,13770402
2022,102100,125,12389460
2022,205300,126,12514927
2022,140400,127,12619592
2022,176000,128,12744271
2022,144000,129,12847790
2022,205300,130,13013174
2022,140400,131,13085146
2022,140000,132,13179386
2022,210000,133,13312428
2022,140000,134,13347428
2022,210000,135,13518652
2022,140000,136,13540652
2022,210000,137,13630652
2022,140000,138,13632302
2022,230000,139,13840633
2022,150000,140,13578633
2022,210000,141,13725907
2022,160000,142,13836639
2022,130000,143,13861639
2022,205300,126,12594760
2022,140400,127,12655327
2022,176000,128,12795592
2022,144000,129,12888271
2022,205300,130,13053090
2022,140400,131,13153574
2022,140000,132,13225146
2022,210000,133,13389386
2022,140000,134,13452428
2022,210000,135,13557428
2022,140000,136,13658652
2022,210000,137,13750652
2022,140000,138,13770652
2022,230000,139,13862302
2022,150000,140,13990633
2022,210000,141,13788633
2022,160000,142,13885907
2022,130000,143,13966639
2022,140400,127,12735160
2022,176000,128,12831327
2022,144000,129,12939592
2022,205300,130,13093571
2022,140400,131,13193490
2022,140000,132,13293574
2022,210000,133,13435146
2022,140000,134,13529386
2022,210000,135,13662428
2022,140000,136,13697428
2022,210000,137,13868652
2022,140000,138,13890652
2022,230000,139,14000652
2022,150000,140,14012302
2022,210000,141,14200633
2022,160000,142,13948633
2022,130000,143,14015907
2022,176000,128,12911160
2022,144000,129,12975327
2022,205300,130,13144892
2022,140400,131,13233971
2022,140000,132,13333490
2022,210000,133,13503574
2022,140000,134,13575146
2022,210000,135,13739386
2022,140000,136,13802428
2022,210000,137,13907428
